,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
85,2,Ok that was very cool,3352.6,1159,1371,48.1,Run,Run,0.0,4195331086,2020-10-14T18:50:24Z,2020-10-14T14:50:24Z,(GMT-05:00) America/New_York,-14400.0,,,,0,6,0,1,0,False,False,False,False,everyone,False,g5868329,"[40.711991, -74.004337]","[40.712187, -74.004501]",2.893,4.7,True,174.7,190.0,False,True,44.7,13.7,4488563314.0,4488563314,97FF73C3-28F9-4BEE-B208-C467B19A1303.fit,False,0,2,False,52122836,1,a4195331086,}pnwFb~tbMlB_CdBwCbHyJ`D{DbBcCpCmDdAaBtBkCz@oAlJoMfAmA`B_ClCeDzFiI@EAIcAxA}CfEaBlBqAbBuBvCw@pA_ArAq@dA}CvDgFlHuCnDmAfBcBxBoBtCsBpC}CzD{E`HmBfC,2
86,2,This run had four goals,3628.4,1294,1343,18.1,Run,Run,0.0,4103348362,2020-09-23T20:10:38Z,2020-09-23T16:10:38Z,(GMT-05:00) America/New_York,-14400.0,,,,0,6,0,1,0,False,False,False,False,everyone,False,g5868329,"[40.687081, -74.329056]","[40.687268, -74.328905]",2.804,4.7,True,179.7,196.0,False,True,44.8,30.2,4390794019.0,4390794019,9B7AF45C-0CFA-4418-9CFD-2C046D5820C2.fit,False,0,0,False,52122836,1,a4103348362,guiwFrktdMqBuBoBoC_@W_@GUVS`@wBbFQTOLG@IAa@QUUoA{AOKEAGFYb@cBzDaA~BWz@EFG?SImBwBaB_B}DeEyAsAuD{DcEeEc@q@Qe@AMNe@l@_BJa@B]Qk@Yg@}BsCQ_@@SHw@h@sBVwBb@}ADYo@sAI[?QPQ~@]b@]b@k@z@uAZ]JGNEXB^L^Tv@t@nAx@lB`BbAhAnAjAfAlAnAbArCtC~@x@dBfBnBdB^Tv@\x@T`@D~A?VBVFTNh@j@jAbANVX`AR`@dChCh@x@HVMv@Wt@cAzAqAbCGTANFb@,2
87,2,You ain’t kidding it’s been three weeks,3414.2,1244,1296,20.9,Run,Run,0.0,4070070711,2020-09-16T19:26:13Z,2020-09-16T15:26:13Z,(GMT-05:00) America/New_York,-14400.0,,,,0,7,0,1,0,False,False,False,False,everyone,False,g5868329,"[40.688956, -74.330379]","[40.688251, -74.327529]",2.745,4.6,True,183.0,195.0,False,True,45.4,30.2,4355619759.0,4355619759,F3B78A5F-9B31-48C6-95AC-5BB10E8495AD.fit,False,0,0,False,52122836,1,a4070070711,_~iwFvmtdMr@{Ap@cBNu@LmANk@jAaC|@yBFe@I[S_@o@u@qCaC}@Y]S]K_@EmAC]IcAa@eAk@YYcAqA{CgCaBeB}@y@_CoCoCeC_EyDa@]c@Qc@Ac@Hg@ZkArAw@z@UXKVG`@FnAA\_@fCOrAOp@s@bBNVz@t@XZ`AtBRj@Eh@Kf@u@lBM^RTdClBjArAdB`B~DlErAlAlClCbBlBn@f@\NXJT_@Zm@lByEPWVYRKNCNATD^Tx@v@l@`@`@o@`AsB`AaBRWPIPGXC,2
88,2,Two in a row,3312.1,1195,1222,13.1,Run,Run,0.0,3977678755,2020-08-27T12:54:36Z,2020-08-27T08:54:36Z,(GMT-05:00) America/New_York,-14400.0,,,,0,5,0,1,0,False,False,False,False,everyone,False,g6410354,"[40.688944, -74.330746]","[40.689536, -74.329147]",2.772,4.0,True,176.0,187.0,False,True,45.4,37.0,4257828727.0,4257828727,21857744-5A3C-403B-B90D-D8186FBA5D26.fit,False,0,0,False,52122836,1,a3977678755,s~iwF`ntdMf@cAbAeBN]Ji@Oi@[k@]a@[Q_@PWXS`@k@tAy@bBUb@[ZG?KC]UyAiBMGUNQTYd@o@xAqAdCg@nAQX}@s@mBwBeBuAqD{DwCkCkBwBq@i@_@QE@UVk@lAm@`BkAxDc@jA}@|Ag@fA[`@OAOGa@]wAkBSa@CKLk@r@uAVq@Ty@\cB^eAfCgFPWXCL?VFd@X|CdDlCbCjAtA~BbC~AtAdAnAzAtAtAvAd@ZFBFAX[vBkEhAcB`@c@VBTNnBtB,2
89,2,Ciara and Luke take on the town,3198.2,1176,1198,10.9,Run,Run,0.0,3968574032,2020-08-26T13:06:39Z,2020-08-26T09:06:39Z,(GMT-05:00) America/New_York,-14400.0,,,,0,6,0,2,0,False,False,False,False,everyone,False,g6410354,"[40.706924, -74.322636]","[40.704634, -74.317322]",2.72,4.3,True,177.3,188.0,False,True,33.5,25.1,4248124595.0,4248124595,09E27DC9-B56B-445B-8519-6D0C99415358.fit,False,0,0,False,52122836,1,a3968574032,gqmwFncsdM|DuI`@o@JIFALDTLjA`AvAcCZ_@DGFA^L\R^^TX@LGj@g@|BCXNX`@j@f@f@\V`@y@nBiE^k@hAyA^s@DK?K]q@i@k@i@YECI@OLYd@_@t@EBYOUQ}B{BUIRZl@h@`AbAZR\FPCX[Vk@Jm@Ma@W_@oD}CqAqAMS@CLCL?VNt@~@rBrBvBnBX?bAK`@@lANV?RE^[l@u@^o@Tk@@ECCQGy@MsKs@iAKyACWKiAy@g@e@U_@HSjA}B|@{Bv@iBTc@JIPHXPRXPZ@FGp@Qp@qBvE[h@k@p@GDE?SCSKa@[,2
90,2,Guys my watch works now!,4905.6,1725,1725,21.6,Run,Run,0.0,3857995541,2020-08-03T12:11:47Z,2020-08-03T08:11:47Z,(GMT-05:00) America/New_York,-14400.0,,,,0,4,0,1,0,False,False,False,False,everyone,False,g5868329,"[40.687871, -74.328257]","[40.688535, -74.330752]",2.844,4.1,True,178.4,193.0,False,True,45.7,37.5,4128076154.0,4128076154,9003D57C-1C55-4735-8B7E-147D81649A85.fit,False,0,0,False,52122836,1,a3857995541,eziwFrftdMyAmBSO]MSTSZ_CjFYb@QEUM{A_B_@[EAWZWf@gCbGO`@Ol@Tb@^d@~AxA|F~FdB~A~ChDpEhEnAfAV^z@|ARl@?JQh@q@nAD~AG\Ob@]n@sBnDsBdEqApCc@j@WRG?c@U_@[a@k@?KP{@Zy@|B}Dr@yALi@[_@iCgCm@a@K?o@hAaBfE[n@U^Y\OFGAe@Wi@c@gCuCmBcBoCgCkG_Ha@m@Lq@Tk@`BiDrAeCjAqC|AuCrAuClA}CxBoE^o@\a@j@i@H@PJ`@\^b@Xb@Rh@@RWn@m@tA|@cBr@}Ah@sAn@mBRe@f@_ARUH?l@Z^^PVN^Rv@AJ[n@gAhBe@|@,2
91,2,Guess what guys I sorta remember how to swim,1371.6,1660,1662,0.0,Swim,Swim,,3850549394,2020-08-01T22:44:43Z,2020-08-01T18:44:43Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.826,4.6,True,152.4,179.0,False,True,,,4119837911.0,4119837911,EBCA30A5-6AB5-4012-A7F3-A9E628747D9A.fit,False,0,0,False,52122836,1,a3850549394,,2
92,2,Why won’t my activity sink guyssss,6115.5,2210,2210,0.0,Run,Run,,3813064583,2020-07-25T12:18:00Z,2020-07-25T08:18:00Z,(GMT-05:00) America/New_York,-14400.0,,,,0,3,0,1,0,False,False,True,False,everyone,False,g5868329,[],[],2.767,0.0,False,,,False,False,,,,,,False,0,0,False,52122836,1,a3813064583,,2
93,2,Cooldown ,1287.5,465,465,0.0,Run,Run,0.0,3803795379,2020-07-22T12:18:00Z,2020-07-22T08:18:00Z,(GMT-05:00) America/New_York,-14400.0,,,,0,4,0,1,0,False,False,True,False,everyone,False,g5868329,[],[],2.769,0.0,False,,,False,False,,,,,,False,0,0,False,52122836,1,a3803795379,,2
94,2,My watch is still doing a thing ,3379.6,1026,1026,0.0,Run,Run,0.0,3803794044,2020-07-22T12:01:54Z,2020-07-22T08:01:54Z,(GMT-05:00) America/New_York,-14400.0,,,,0,4,0,1,0,False,False,True,False,everyone,False,g5868329,[],[],3.294,0.0,False,,,False,False,,,,,,False,0,0,False,52122836,1,a3803794044,,2
95,2,My watch is doing a thing,6196.0,2281,2281,21.0,Run,Run,,3788598753,2020-07-19T12:00:00Z,2020-07-19T08:00:00Z,(GMT-05:00) America/New_York,-14400.0,,,,0,3,0,1,0,False,False,True,False,everyone,False,g5868329,[],[],2.716,0.0,False,,,False,False,,,,,,False,0,0,False,52122836,1,a3788598753,,2
96,2,There was a gosh darn fall breeze,6511.4,2486,3968,35.1,Run,Run,0.0,3770676115,2020-07-16T12:00:47Z,2020-07-16T08:00:47Z,(GMT-05:00) America/New_York,-14400.0,,,,0,6,0,2,0,False,False,False,False,everyone,False,g5868329,"[40.706948, -74.322749]","[40.707228, -74.323072]",2.619,6.9,True,167.1,181.0,False,True,49.3,23.4,4029189626.0,4029189626,0BDC6B54-8450-49C5-AA25-C002600D1138.fit,False,0,0,False,52122836,1,a3770676115,kqmwFddsdMuA`DuDbH_ApBu@tBG`@GfACJi@Bs@Is@WyAq@eBi@EGSgAEq@?g@J_Ah@sCDg@BcADYpByDbAaBhAwBvBmDt@yAdCgE`AiB`A{A~AkDlAoBx@aAL@RJfA`At@h@tAt@Hx@C|@Kr@W`Aa@`A}@bBQ`@g@fBk@xAs@bCsAvCmAlBhBqFrAwCh@yAjAwBp@kBhBaER_@V[j@ChDR|BXrB\|@HpCJt@A\E\KtAo@nAWZIzCsAlAo@^]Za@Xi@Pc@KYS]m@o@oCoCqCiDeD{D{@{@k@c@?JFdAe@fA_AlBw@pAEFE@_DoAq@a@g@a@sCoCw@k@kCkAs@k@sAWs@Is@CwCAgBEW?[DUFYPw@l@w@z@q@z@Ht@X|@`@r@|@jAbAfAdB~A~GdHv@l@|AfA~@z@V`@E\Ob@iB|DgAtCgA~BYt@s@~BoA`CwBxFWd@SP?OPi@,2
97,2,I’m gonna steal kyles title for today,4988.3,1717,1721,28.1,Run,Run,0.0,3755766034,2020-07-13T12:22:28Z,2020-07-13T08:22:28Z,(GMT-05:00) America/New_York,-14400.0,,,,0,5,0,1,0,False,False,False,False,everyone,False,g5868329,"[40.68891, -74.330005]","[40.688473, -74.329485]",2.905,4.2,True,177.5,193.0,False,True,45.7,37.5,4012555703.0,4012555703,77F6B488-5DFC-4BE8-8581-ABC3048F9CC9.fit,False,0,0,False,52122836,1,a3755766034,w~iwFdntdM~@eBVo@Tq@`@wBPm@Ri@fAqBl@cBLi@?IU_@uCcDi@c@SIUEU^c@hAi@fAyAtB[j@iAhCyAzCcDzHmAbCKZAHNXX`@rI~HhAnAjDnD~AdBhCtBzAvAZ`@f@dA^j@FPBNSj@Wn@QXSRWDq@GQ?QHMLU`@c@nAYt@U^Y^G?EG[Ma@Y{A}Aa@_@c@WGB]b@OZ_CbGa@p@WXE@q@[y@o@uBcCiBgBcEiEcDyC{@gAe@}@^eAzBuEfAqBdFwK`@iAF_@CIS[}@aAU[Wi@Os@Ns@b@qAXkAFOBb@Gh@Ql@k@tAMn@RXZZzAnAZLZ_@b@w@dB}DZg@^c@\SFDh@^hAjAXPL?PQXg@d@cAf@qA`@u@Za@RMb@Jd@\b@t@Rt@[dAwAvC,2
98,2,I’m just amazed I made it back,5327.3,1783,2075,0.0,Run,Run,0.0,3745624239,2020-07-11T12:15:48Z,2020-07-11T08:15:48Z,(GMT-05:00) America/New_York,-14400.0,,,,0,4,0,1,0,False,False,False,False,everyone,False,g6410354,"[40.136579, -74.027989]","[40.13769, -74.028754]",2.988,10.1,True,179.2,200.0,False,True,5.2,2.2,4001128676.0,4001128676,EA05ED9B-DB81-4727-86A0-F29CD4B7EA2A.fit,False,0,0,False,52122836,1,a3745624239,qd~sF|qybMNgBJo@BMR?`@FbDt@rBZjBb@nCf@jK~Ar@T`Al@^NbCd@`Eh@vAVpAr@f@Tt@PnBZTFFBFH?XGj@UnAW`AsA|Di@~@o@l@c@Xq@Vc@Jc@Dg@@m@C{@Mk@Mq@Uk@Yq@_@QUs@kAg@qAY}@o@kCUMk@OoCa@yCk@wHiAuE_AaDk@uCq@}Bo@iDo@WGYOSOEKE[@[d@eETqA@[G][{@MQ_FqAoDy@gB[wCo@qB]{Aa@uAUqA_@{A[_Bc@iFgAgAOpD~@vBb@dBd@hCd@vBn@nAT`Dt@dEt@pKbCXJJHDJFZRl@@Zu@~FCr@BXLN\LlATnAZnCl@,2
99,2,I ran at Richards house!,4919.7,1662,1942,11.2,Run,Run,0.0,3736297416,2020-07-09T12:23:01Z,2020-07-09T08:23:01Z,(GMT-05:00) America/New_York,-14400.0,,,,0,3,0,2,0,False,False,False,False,everyone,False,g6410354,"[39.767183, -74.198578]","[39.767359, -74.198756]",2.96,5.6,True,174.4,200.0,False,True,7.9,0.6,3990746249.0,3990746249,60140AFF-91AF-43DC-9FEA-7B6BEC001D9B.fit,False,0,0,False,52122836,1,a3736297416,{_vqFb|zcMk@nAwAjDmAhDMVORG@e@M_Am@_@OM?YXUh@w@fDiAdDSd@]MoBoAwBiA{FcDg@UIJc@r@]|@XXjA|@Z^Il@Qz@cAdCoD|K[jAi@jCiA~DCTTPtAv@nChBpCpAp@b@xHrHjEpEhA~@jApAZVCIBl@pBbBXJLPBJ`A?Lq@`B{F~@uDZuAHs@DeAFwDDy@PgARs@`A}CbGoPh@iCRcBFu@ASEGSSu@k@]a@Sc@}@gC_@m@YS[I[?]FkBj@o@L}@Fo@Eg@M]SuAeAsA{@c@c@Q[CKFc@Tw@z@aCz@uCiAhDi@lBYrAA\b@\fAh@b@JJMZk@\_A|BqH,2
100,2,Ciara and I had a delightful time,6475.9,2418,2718,22.6,Run,Run,0.0,3712083117,2020-07-04T12:50:10Z,2020-07-04T08:50:10Z,(GMT-05:00) America/New_York,-14400.0,,,,0,5,1,1,0,False,False,False,False,everyone,False,g5868329,"[40.704339, -74.31317]","[40.701454, -74.312171]",2.678,6.6,True,167.2,175.0,False,True,39.4,23.9,3964299719.0,3964299719,07B9B034-CD4C-4BE1-A5AB-9F85A9A39652.fit,False,0,0,False,52122836,1,a3712083117,aamwFhhqdMwACy@@cBHm@JQtCKhAUpAY~@I@U?yAG_@@JT\b@fBbBhAhAx@r@nBtAjAhAPRR`@HT@PEh@G`@Wv@cA~BkAtCaAjBmA`DoAhCeAjBM^EVt@{Bh@wArA}CR]LMDARDZPZ\Td@Cf@YpBE^JTPPb@Xb@PRGTO^e@nA{BTi@Pm@Jw@?GGQYa@_@a@]UMCYXOVu@pBu@|Ao@|AcC`F{AjDyApCSn@?DJLXLd@Nd@JN?X[PYrA}Bp@yARw@EWSa@cAgAMUNg@x@kBbAyCDW@MO]SWcCwBc@e@IODc@Ru@dBoEl@mASV]x@mA`Du@vBeAhCiBbEu@xAeB`E_AlBqCbHKf@DLJRNPRNRHVDDAVU`@o@dAyBzAuDxAwCxAyD`ByDzA}DnAuCpBkE`AgCXGTAbBDfCTjBHtAPtCXv@@v@AVERIr@c@`@QZIh@EVGrAo@vBu@zAy@ZYR_@Pk@Ye@y@_AmBcCaCkCiAyAoCaD_@_@_Ao@gByB,2
101,2,Trying out the new copas ,747.0,349,548,0.0,Run,Run,0.0,3712888799,2020-07-04T12:34:38Z,2020-07-04T08:34:38Z,(GMT-05:00) America/New_York,-14400.0,,,,0,5,0,1,0,False,False,False,False,everyone,False,g5868329,"[40.702787, -74.312795]","[40.702788, -74.313181]",2.14,4.4,True,135.5,168.0,False,True,25.7,25.1,3965168168.0,3965168168,7B8E25B8-DE0C-4FBC-80B1-F3C08D49DF44.fit,False,0,0,False,52122836,1,a3712888799,kwlwF~eqdMRq@`@o@L[X_@LIVGJB^XRVBH?Ji@~Ai@bAQf@KDs@u@_@YCIJWJc@Ze@Xw@JQ^YJAX`@b@`@?JM\Oz@INe@j@[t@G?Me@ECM@EASOQU@GXq@@OGA]`AAr@FJ,2
102,2,22 minute Fartlek ,4844.0,1617,1620,24.3,Run,Run,0.0,3707032199,2020-07-03T12:05:19Z,2020-07-03T08:05:19Z,(GMT-05:00) America/New_York,-14400.0,,,,0,4,0,1,0,False,False,False,False,everyone,False,g5868329,"[40.688958, -74.329977]","[40.687729, -74.328377]",2.996,5.4,True,173.9,190.0,False,True,45.4,29.8,3958824597.0,3958824597,8DD08DAD-0813-4EA7-9A25-F5B84032B3E0.fit,False,0,0,False,52122836,1,a3707032199,a_jwFhntdM|AiCTe@V}@LwAJg@P]bAgBdAaD?MESYk@c@g@iAiA}@y@_@SaBe@_@CcAA_@Gy@[iAq@o@i@wFyFkFcFsAkAaBgBiEyD]YYISC[BYH[NYVmAxAc@^OFWHU@WAm@Uq@i@iAqAiBiBsDgEs@q@o@a@a@O_@E]?[BWJYPi@`@YZaBhCkCpDYt@?HJR^d@hBpBdBrA~BzBtC|CdG`GdAlAlB~AbErEtFpF|CfDxAtA@@LMZs@Z_@bC}@p@e@RICp@UhA]z@eApBM^LXJL|@t@jAtAp@n@VLJBRKJMZi@x@cCd@eAXa@j@o@PQTMJ@RN~@fA\XTJN?VWZk@^y@|@aCVg@JMXHl@f@^b@|@tA,2
103,2,It was dabaliciousssss out,5187.5,1781,1873,28.9,Run,Run,0.0,3697478560,2020-07-01T12:07:19Z,2020-07-01T08:07:19Z,(GMT-05:00) America/New_York,-14400.0,,,,1,7,0,1,0,False,False,False,False,everyone,False,g6410354,"[40.689098, -74.330391]","[40.688323, -74.33111]",2.913,4.9,True,168.7,189.0,False,True,45.7,37.5,3948470444.0,3948470444,5F550174-5BA9-43FB-A318-DE905D180F0A.fit,False,0,0,False,52122836,1,a3697478560,i}iwFrmtdM\YX_@\k@Vo@DOEoB@q@To@nAkCf@wANo@KYU]qBcC_@[[SQIUEGBORw@dBkAlBwBhEsAtDcBvCqArC{@|A{@dC_AbByEfKgDtGo@xAWv@DJbAv@lCfCbChCzBlBvA~Av@v@zBrB^XJDZa@^o@hCsFZm@NMFAVH^Pb@^xAbBb@ZFBD?\g@rAsCl@cAFCrANL?\g@P]Rm@BKAIg@{@w@_AoCcCaDaDqEeEw@y@wAsA}BcCyAuAwC{Cg@m@_@m@e@_AUm@x@{BReB@l@Gp@u@hCEZ^p@p@v@l@`@ZLD?^a@Zi@tB_FRYXYXSF?dBzAd@TNBd@a@b@m@Zi@~@{BRa@RSZNb@^V\Zn@?PGXQp@_@bAi@jA,2
104,2,Big recovery day,4042.1,1468,1496,24.6,Run,Run,0.0,3687728061,2020-06-29T11:36:15Z,2020-06-29T07:36:15Z,(GMT-05:00) America/New_York,-14400.0,,,,0,4,0,1,0,False,False,False,False,everyone,False,g5868329,"[40.689021, -74.330486]","[40.687514, -74.329972]",2.753,4.2,True,166.5,178.0,False,True,45.4,37.0,3937790506.0,3937790506,D6802C5C-F2CD-4AE3-9E26-27620AA64205.fit,False,0,0,False,52122836,1,a3687728061,m~iwF|mtdM\q@jAsBPe@Ha@@IGU[i@k@g@MGUGMD_@f@}ArDi@bAWZE?KCSOiBmBYIE?EB]f@y@bB}@~AcApCEDWHg@[eBmByAoAW]c@u@c@g@iD{C}BeCkD{Ce@e@cBuBSMOC_@XU\kB|Dy@|Bm@zB}@pBKXEVLZVX`BxAPLTFLQNUpBuEhAmDv@wBRa@Za@RQL?TBZJj@`@vNfOnClCPLPFHBDAV[|AqDbAwAh@_APSLA`@NRR`AjARPJDD?RUJUlA{C`@}@\c@\SD?VLZ\p@bARl@If@M^sAhC,2
105,2,I saw Ciaraaaaa,6631.7,2260,2401,29.0,Run,Run,0.0,3683528454,2020-06-28T12:36:06Z,2020-06-28T08:36:06Z,(GMT-05:00) America/New_York,-14400.0,,,,2,4,3,1,0,False,False,False,False,everyone,False,g5868329,"[40.689017, -74.32996]","[40.688281, -74.33118]",2.934,4.2,True,178.6,195.0,False,True,45.4,23.8,3933210124.0,3933210124,0B57B130-915D-4E46-A1A8-E3392EF644BA.fit,False,1,0,False,52122836,1,a3683528454,{~iwFfntdM`@c@Ze@j@iAVo@HYD[@mAD[JWlA{BdAeCNo@OY[a@gBcBiB{Aa@Qe@MmBKg@Eg@Oq@Wc@UWS{DqDcEgEqBcBwFyFqAkAsFkF}GyIqC{CyBgCiCiDkCkCaEkFUMO?MBSPS`@g@`Ba@`Ag@~@]d@EBaBw@oBm@GEMYi@s@QQQISAo@Ha@?w@IyB]wAYiBOe@Ck@Be@Fm@Ri@Xm@|DKjA?\Db@J\NVdBvAfFtEpCxB|@x@hBtBvBxBrArAvIdJfBfBxAnAtApA~GxGhCnCrIpI|FlGbA`AjArA~AvAtAxAtDrDb@VLDLGVc@tCcG`@i@RMXK\TXZx@fAP^BFIb@K^Q^Yd@j@cA|@sBnAcC|@sBXe@PSFAD?JFXZb@x@Tt@Ed@St@Wn@o@nA,2
106,2,Cool down ,299.4,169,445,0.0,Run,Run,0.0,3669051340,2020-06-25T13:22:54Z,2020-06-25T09:22:54Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g5868329,"[40.640391, -74.342557]","[40.640366, -74.342789]",1.772,3.2,True,150.3,161.0,False,True,32.8,32.6,3917371706.0,3917371706,48DEB517-C8AB-4CA2-AD25-E853CCD1B1C8.fit,False,0,0,False,52122836,1,a3669051340,mq`wF~_wdMRYd@eABAF?PHDHY?I@MJILOd@[vAO^KPFW^_ABJ?C,2
107,2,Gone in 60,4175.2,1482,1499,0.0,Run,Run,0.0,3669051540,2020-06-25T12:54:19Z,2020-06-25T08:54:19Z,(GMT-05:00) America/New_York,-14400.0,,,,3,4,0,1,0,False,False,False,False,everyone,False,g5868329,"[40.640409, -74.342708]","[40.639921, -74.342398]",2.817,6.6,True,171.9,192.0,False,True,32.8,32.5,3917371819.0,3917371819,AFF108B5-9B30-4F48-9015-B7DE980FC7C6.fit,False,1,0,False,52122836,1,a3669051540,oq`wF|`wdMi@bBAZNh@R`@RFZARINWl@mBb@{AD[@g@E]IUSMg@EM@SJWn@S|@c@`AMb@Ef@?ZDRLXVTJDXBTGZ]Fi@`@mA^wADa@AUG_@MSGG[Kg@HQLOTOb@UjAUr@Ov@E`@BRJVPRTDd@CTKPUFM^oA^yADU@]AWK_@MUc@KM?WH[ZEFE`@c@xAYlACp@DZHPRPNFR@ZEZe@|@{CNm@Da@?]M_@MO[GSASDUPQXQ`@o@xBIz@@XHXRVLFX@NEPKT[Jg@h@wARq@Fc@@QG_@OY[MKAM@WLYTSb@y@vCIv@BXP`@RNNF^CLEPOJSv@kCTcABa@Em@GQMI[IS?WJKJ_@p@i@lB[~@Ab@DZHTPPRJLBRAVMLOFK|@}CP}@@MEWIUWWUIe@Aa@XO^Kd@E\GN?HDJCCA@]j@Kb@?RDh@Vj@TL\B\EJILWTiAn@_CFY?e@AUMYMKWIKCS@MDUZs@tBSp@UjA@ZDNR\LJRFL@XAROVk@fAaEBUC]Si@MQWCSBQLWVKRa@`Bc@dAKn@?NBTR^LNPDVCLEPMVc@\kAPa@BWNc@Jm@AQCM_@De@b@,2
108,2,Warm up,1450.3,711,899,0.0,Run,Run,0.0,3669051375,2020-06-25T12:35:36Z,2020-06-25T08:35:36Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g6410354,"[40.640374, -74.342539]","[40.640414, -74.342746]",2.04,8.3,True,144.8,175.0,False,True,32.9,32.6,3917371654.0,3917371654,86E45B7A-6AD2-4B30-99A3-CB18727FA63F.fit,False,0,0,False,52122836,1,a3669051375,iq`wFz_wdMh@kAHKFCVD`@TXVHRGb@Ql@s@lBSZQGQKg@_@IMDk@Nk@JUJBfAv@LD_@c@k@[OCxA`AEKOMe@[UAQH?MNAf@Z[QMCO@BIBCJBd@\KMOIQAKFHf@Z|@?JFy@J{@Lm@Nk@EBGAEI@GD\GbAWhCKl@EUAQRwAT{BKJc@t@@JLHQEUB,2
109,2,Who knew I was an early bird ,5667.9,1980,1989,27.7,Run,Run,0.0,3658426309,2020-06-23T11:53:23Z,2020-06-23T07:53:23Z,(GMT-05:00) America/New_York,-14400.0,,,,2,4,0,1,0,False,False,False,False,everyone,False,g5868329,"[40.688972, -74.330187]","[40.688315, -74.331178]",2.863,4.3,True,174.5,188.0,False,True,45.4,27.8,3905893882.0,3905893882,1CEF6C3F-7D9F-4F74-B962-B956645170B7.fit,False,0,0,False,52122836,1,a3658426309,c~iwF|mtdM`CuEFyBb@aA`AgBZu@\gADa@Qa@a@g@qBmBw@s@]Se@U]IkBI}@Oo@Ug@WqAy@aA}@wCcDmG}FsAyAsBqBcByAaAcAg@a@OIg@GU@_@FSLWRgAzAk@j@WJWFW@OAa@Oc@[{FgGyAcBoBkBg@Wi@Kc@@_@HsAh@}@RiANW@c@AcBU_CUsAIwAQgBG[Ca@QcAm@gB}A~AnAhAfAlEzEhAbAnAvAh@b@p@`@`@r@d@j@jB`B~BfClB`BdClCzIvIlFxFdDxCjEtEnAxAhAhApHjH|@t@ZPTY^q@v@oBfA}B^g@n@a@HLn@^nA`AZPDAV[Vc@x@{BXo@Va@`@e@JBNHb@`@^f@`@x@Mn@Yt@c@v@{@nA,2
110,2,It’s aggressively toasty,2868.8,858,1231,7.2,Run,Run,0.0,3653302711,2020-06-22T12:13:31Z,2020-06-22T08:13:31Z,(GMT-05:00) America/New_York,-14400.0,,,,1,3,0,2,0,False,False,False,False,everyone,False,g6410354,"[40.707433, -74.314608]","[40.70727, -74.314817]",3.344,5.3,True,172.4,183.0,False,True,29.7,23.4,3900347628.0,3900347628,65617B16-5332-48EF-915C-A9D0363A8CC5.fit,False,1,0,False,52122836,1,a3653302711,mtmwFhqqdM_BuA]a@U]Sc@Oi@Ii@Iw@AmADcCAyDV{NDs@VIn@EtADtA?zBNvBHvC?n@Pt@\t@h@h@l@|@lAjBxCvAvAtA|AfA~AjCfDzAdBp@p@cQZiGaDy@]m@O}@IoDAeBI[?e@D[F[JWP[VeBjBIRAVD\L\f@|@j@r@lCtC,2
111,2,Boy is it humid,5660.4,1956,2001,25.6,Run,Run,0.0,3648991137,2020-06-21T13:14:04Z,2020-06-21T09:14:04Z,(GMT-05:00) America/New_York,-14400.0,,,,1,3,0,1,0,False,False,False,False,everyone,False,g5868329,"[40.688987, -74.330193]","[40.688961, -74.330536]",2.894,4.1,True,179.3,192.0,False,True,45.7,37.5,3895600640.0,3895600640,61D5237B-A2D1-494B-95FF-0D421B18C3F9.fit,False,1,0,False,52122836,1,a3648991137,o~iwF~mtdMl@y@dA_CNk@F{ANo@Xo@`AaBn@_BNm@KYQU}AiBuAqAWQMC]Vm@|@uDdIgB~CoApCcBzCc@`A{A~D}CpGwAjDqBlDeD`HPXZ^hFvFxE~DdCfCnAvA\V`@RN?X_@dCuFXi@Ze@ZYJEXHTPtBlCR\Jb@Mv@]bAw@hBsBbE?L\^d@XJFF@FCRQ\i@|AcDxAkC|A_DnA_CHW?QIw@@]H_@n@kANe@K[Y_@kD}CoBmBiA_AcBcBuC}C{CwCu@u@cAmA_@[K?OPqAlCcCpE_@j@c@d@IAMK_@_@]m@GOAOXs@rBqD~AkDhAsC`CoF^k@b@c@PGRFTN|@~@PN`@NT@Ze@t@eBrAoCPQNEP?LDTNT\Xp@Nt@YbA{AtC,2
